Manager,Fund,Date,Change
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2022-04-01,-0.0007
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2022-05-01,-0.0046
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2022-06-01,0.0009
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2022-07-01,0.0098
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2022-08-01,0.0109
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2022-09-01,0.0020
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2022-10-01,-0.0153
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2022-11-01,-0.0096
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2022-12-01,-0.0078
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2023-01-01,0.0151
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2023-02-01,-0.0111
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2023-03-01,0.0197
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2023-04-01,-0.0003
QCAM Currency Asset Management,FX Business Intelligence Alpha Strategy (FX BIAS),2023-05-01,-0.0064
