Manager,Fund,Date,Change
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2021-07-01,0.0168
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2021-08-01,0.0083
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2021-09-01,-0.0214
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2021-10-01,0.0137
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2021-11-01,-0.0047
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2021-12-01,-0.0037
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2022-01-01,-0.0118
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2022-02-01,0.0111
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2022-03-01,-0.0015
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2022-04-01,-0.0177
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2022-05-01,-0.0032
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2022-06-01,-0.0154
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2022-07-01,-0.0062
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2022-08-01,0.0047
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2022-09-01,-0.0300
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2022-10-01,0.0079
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2022-11-01,0.0227
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2022-12-01,-0.0079
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2023-01-01,0.0031
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2023-02-01,-0.0361
Logica Capital Advisers,Logica Absolute Return Offshore LTD,2023-03-01,-0.0046
