Manager,Fund,Date,Change
Nipun Capital,Nipun Asia Total Return Strategy,2022-04-01,0.0152
Nipun Capital,Nipun Asia Total Return Strategy,2022-05-01,-0.0106
Nipun Capital,Nipun Asia Total Return Strategy,2022-06-01,0.0151
Nipun Capital,Nipun Asia Total Return Strategy,2022-07-01,0.0034
Nipun Capital,Nipun Asia Total Return Strategy,2022-08-01,-0.0002
Nipun Capital,Nipun Asia Total Return Strategy,2022-09-01,0.0052
Nipun Capital,Nipun Asia Total Return Strategy,2022-10-01,0.0040
Nipun Capital,Nipun Asia Total Return Strategy,2022-11-01,0.0034
Nipun Capital,Nipun Asia Total Return Strategy,2022-12-01,0.0016
Nipun Capital,Nipun Asia Total Return Strategy,2023-01-01,0.0081
Nipun Capital,Nipun Asia Total Return Strategy,2023-02-01,0.0007
Nipun Capital,Nipun Asia Total Return Strategy,2023-03-01,0.0092
Nipun Capital,Nipun Asia Total Return Strategy,2023-04-01,0.0108
Nipun Capital,Nipun Asia Total Return Strategy,2023-05-01,0.0022
