Manager,Fund,Date,Change
J8 Capital,J8 Global Absolute Return Strategy,2022-07-01,-0.0149
J8 Capital,J8 Global Absolute Return Strategy,2022-08-01,0.0221
J8 Capital,J8 Global Absolute Return Strategy,2022-09-01,-0.0179
J8 Capital,J8 Global Absolute Return Strategy,2022-10-01,0.0227
J8 Capital,J8 Global Absolute Return Strategy,2022-11-01,-0.0253
J8 Capital,J8 Global Absolute Return Strategy,2022-12-01,-0.0214
J8 Capital,J8 Global Absolute Return Strategy,2023-01-01,0.0238
J8 Capital,J8 Global Absolute Return Strategy,2023-02-01,-0.009
J8 Capital,J8 Global Absolute Return Strategy,2023-03-01,-0.0339
J8 Capital,J8 Global Absolute Return Strategy,2023-04-01,0.0335
J8 Capital,J8 Global Absolute Return Strategy,2023-05-01,0.0036
J8 Capital,J8 Global Absolute Return Strategy,2023-06-01,0.0013
J8 Capital,J8 Global Absolute Return Strategy,2023-07-01,-0.0208
J8 Capital,J8 Global Absolute Return Strategy,2023-08-01,0.0292
J8 Capital,J8 Global Absolute Return Strategy,2023-09-01,0.0483
J8 Capital,J8 Global Absolute Return Strategy,2023-10-01,-0.034
J8 Capital,J8 Global Absolute Return Strategy,2023-11-01,-0.0207
J8 Capital,J8 Global Absolute Return Strategy,2023-12-01,-0.0136
J8 Capital,J8 Global Absolute Return Strategy,2024-01-01,-0.035
J8 Capital,J8 Global Absolute Return Strategy,2024-02-01,0.0338
J8 Capital,J8 Global Absolute Return Strategy,2024-03-01,0.0171
J8 Capital,J8 Global Absolute Return Strategy,2024-04-01,-0.0112
J8 Capital,J8 Global Absolute Return Strategy,2024-05-01,-0.0474
J8 Capital,J8 Global Absolute Return Strategy,2024-06-01,0.0096
