Manager,Fund,Date,Change
Metori Capital Management,Amundi Metori Epsilon Global Trends,2019-10-01,-0.0264
Metori Capital Management,Amundi Metori Epsilon Global Trends,2019-11-01,0.0148
Metori Capital Management,Amundi Metori Epsilon Global Trends,2019-12-01,-0.0126
Metori Capital Management,Amundi Metori Epsilon Global Trends,2020-01-01,0.0334
Metori Capital Management,Amundi Metori Epsilon Global Trends,2020-02-01,0.0082
Metori Capital Management,Amundi Metori Epsilon Global Trends,2020-03-01,0.0314
Metori Capital Management,Amundi Metori Epsilon Global Trends,2020-04-01,-0.0024
Metori Capital Management,Amundi Metori Epsilon Global Trends,2020-05-01,-0.0008
Metori Capital Management,Amundi Metori Epsilon Global Trends,2020-06-01,-0.0074
Metori Capital Management,Amundi Metori Epsilon Global Trends,2020-07-01,0.0083
Metori Capital Management,Amundi Metori Epsilon Global Trends,2020-08-01,0.0111
Metori Capital Management,Amundi Metori Epsilon Global Trends,2020-09-01,-0.0063
Metori Capital Management,Amundi Metori Epsilon Global Trends,2020-10-01,-0.0073
Metori Capital Management,Amundi Metori Epsilon Global Trends,2020-11-01,0.0103
Metori Capital Management,Amundi Metori Epsilon Global Trends,2020-12-01,0.0252
Metori Capital Management,Amundi Metori Epsilon Global Trends,2021-01-01,-0.0031
Metori Capital Management,Amundi Metori Epsilon Global Trends,2021-02-01,-0.0009
Metori Capital Management,Amundi Metori Epsilon Global Trends,2021-03-01,0.0021
Metori Capital Management,Amundi Metori Epsilon Global Trends,2021-04-01,-0.0121
Metori Capital Management,Amundi Metori Epsilon Global Trends,2021-05-01,0.0206
Metori Capital Management,Amundi Metori Epsilon Global Trends,2021-06-01,-0.0171
Metori Capital Management,Amundi Metori Epsilon Global Trends,2021-07-01,-0.0229
Metori Capital Management,Amundi Metori Epsilon Global Trends,2021-08-01,-0.0071
Metori Capital Management,Amundi Metori Epsilon Global Trends,2021-09-01,-0.0092
Metori Capital Management,Amundi Metori Epsilon Global Trends,2021-10-01,0.0204
