Manager,Fund,Date,Change
John Street Capital ,John Street Systematic Strategy Fund,2022-07-01,0.0047
John Street Capital ,John Street Systematic Strategy Fund,2022-08-01,0.0254
John Street Capital ,John Street Systematic Strategy Fund,2022-09-01,0.0027
John Street Capital ,John Street Systematic Strategy Fund,2022-10-01,0.0158
John Street Capital ,John Street Systematic Strategy Fund,2022-11-01,-0.0311
John Street Capital ,John Street Systematic Strategy Fund,2022-12-01,-0.0125
John Street Capital ,John Street Systematic Strategy Fund,2023-01-01,0.0185
John Street Capital ,John Street Systematic Strategy Fund,2023-02-01,0.0089
John Street Capital ,John Street Systematic Strategy Fund,2023-03-01,-0.0357
John Street Capital ,John Street Systematic Strategy Fund,2023-04-01,-0.0162
John Street Capital ,John Street Systematic Strategy Fund,2023-05-01,0.0128
