Manager,Fund,Date,Change
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2023-06-01,-0.0006
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2023-07-01,0.0017
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2023-08-01,0.0549
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2023-09-01,0.0927
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2023-10-01,-0.0582
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2023-11-01,-0.0311
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2023-12-01,-0.0804
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2024-01-01,0.002
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2024-02-01,0.0537
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2024-03-01,0.0249
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2024-04-01,0.0674
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2024-05-01,-0.0335
ReSolve Asset Management,ReSolve Evolution Multi-Strategy Futures Program,2024-06-01,-0.0104
